time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
28.9,11.767096882112757,-0.1003727039043638,0,0,0.5582257794718108,0.44177422052818915,-0.02476199156791549,-0.01018255615100336,0.03351371199695612,0.01421131023582992,0,0
29.0,11.715326805025867,-0.0764141104588035,0,0,0.5711682987435331,0.42883170125646686,-0.027261203557448193,-0.010167889414690243,0.03933163116866585,0.01421131023582992,0,0
29.1,11.801842908415365,-0.0702623151335651,0,0,0.5495392728961588,0.4504607271038412,-0.02930362174568938,-0.00984799868485007,0.04281189916896058,0.01421131023582992,0,0
29.200000000000003,12.116987242660436,-0.0678243284543615,0,0,0.4707531893348911,0.5292468106651089,-0.03108970620856706,-0.00936711161892804,0.0459294994130565,0.01421131023582992,0,0
29.3,11.09289435023384,-0.0563897503376646,0,0,0.7267764124415401,0.2732235875584599,-0.03224268439414023,-0.008540668469061988,0.0460968297406455,0.01421131023582992,0,0
29.4,11.660825746974725,-0.068803975962865,0,0,0.5847935632563188,0.4152064367436812,-0.03393973447609071,-0.008062314059735905,0.04821011824869504,0.01421131023582992,0,0
29.5,11.74968230768962,-0.0298033671332159,0,0,0.5625794230775951,0.4374205769224049,-0.03341731147183736,-0.006398157856656393,0.050357121785093995,0.01421131023582992,0,0
29.6,11.765107015881211,-0.0833213794589788,0,0,0.5587232460296971,0.44127675397030286,-0.035793410841427384,-0.0064429880681022445,0.04866338645705534,0.01421131023582992,0,0
29.700000000000003,11.583724501355364,-0.0905908983342621,0,0,0.6040688746611589,0.3959311253388411,-0.03846119793925989,-0.0065835834695023784,0.05150239900352509,0.01421131023582992,0,0
29.8,11.223159521389412,-0.0519567396487894,0,0,0.6942101196526469,0.3057898803473531,-0.03898362145580753,-0.005453087840236855,0.054351656335682993,0.01421131023582992,0,0
29.9,11.730019724835556,-0.1139131097902976,0,0,0.5674950687911111,0.4325049312088889,-0.04273620104329516,-0.00618818822744862,0.0554546199422758,0.01421131023582992,0,0
30.0,12.065585229647189,-0.0575912811431549,0,0,0.4836036925882028,0.5163963074117972,-0.04320140503178365,-0.005046901475592677,0.0617168517440624,0.01421131023582992,0,0
30.1,11.236056945109082,-0.0675592119169261,0,0,0.6909857637227295,0.30901423627727054,-0.044308659859733035,-0.004248153662356037,0.059681456598462905,0.01421131023582992,0,0
30.200000000000003,11.821303574521304,-0.0763267984014784,0,0,0.5446741063696741,0.45532589363032594,-0.04572362267471267,-0.0037193960972753994,0.062047429522589806,0.01421131023582992,0,0
30.3,11.509091044614944,-0.0254353533969301,0,0,0.6227272388462639,0.3772727611537361,-0.04437465109177699,-0.0016655471826652374,0.06286073569749692,0.01421131023582992,0,0
30.4,11.561820391069592,-0.0928409317241845,0,0,0.609544902232602,0.39045509776739795,-0.046663129088680075,-0.0018017238724844864,0.05994717476948047,0.01421131023582992,0,0
30.5,11.299911161143951,-0.0133664645471503,0,0,0.6750222097140122,0.32497779028598783,-0.04465202413133851,0.0005259447593854993,0.062440583642948196,0.01421131023582992,0,0
30.6,11.465563070314015,-0.0828474647804552,0,0,0.6336092324214961,0.36639076757850386,-0.04635735347925715,0.0005388304493742667,0.05876887322997983,0.01421131023582992,0,0
30.700000000000003,11.860288421638035,-0.1152114290241723,0,0,0.5349278945904912,0.46507210540950883,-0.04968697076121502,-0.0003272103659962859,0.061924648246945393,0.01421131023582992,0,0
30.8,11.667101892006846,-0.0755260706722349,0,0,0.5832245269982885,0.41677547300171147,-0.0507437664674347,0.00019956231431302474,0.06645079728928113,0.01421131023582992,0,0
30.9,11.940739246489349,-0.1105391640682675,0,0,0.5148151883776628,0.4851848116223372,-0.05360026747394734,-0.0002947503703854097,0.0682294460757417,0.01421131023582992,0,0
31.0,11.788301834031817,-0.1013372956753816,0,0,0.5529245414920458,0.44707545850795416,-0.05584765220572931,-0.0003373946319739792,0.07197488622610676,0.01421131023582992,0,0
31.1,11.59007409075177,-0.0673104464988608,0,0,0.6024814773120575,0.3975185226879425,-0.05618815620433207,0.0007377013660803439,0.07445534563717941,0.01421131023582992,0,0
31.200000000000003,11.902707435313705,-0.0628942889699581,0,0,0.5243231411715739,0.47567685882842614,-0.05616072180959393,0.0018530812174354123,0.07512230451311284,0.01421131023582992,0,0
